kfl00001_0060	Cre12.g484700
kfl00820_0040	Cre12.g499000
kfl00820_0050	Cre03.g182900
kfl00820_0060	Cre07.g330300
kfl00821_0020	Cre12.g492950
kfl00821_0030	Cre12.g492950
kfl00821_g9	Cre11.g467733
kfl00822_0010	Cre12.g560300
kfl00822_0030	Cre04.g211600
kfl00822_0040	Cre06.g284050
kfl00822_0050	Cre13.g562400
kfl00823_0030	Cre01.g019950
kfl00823_0040	Cre01.g041100
kfl00824_0040	Cre03.g201850
kfl00824_0050	Cre05.g240500
kfl00826_0010	Cre12.g519150
kfl00826_0030	Cre17.g706850
kfl00826_0040	Cre06.g287000
kfl00826_0060	Cre08.g385200
kfl00826_0070	Cre16.g668550
kfl00827_0010	Cre01.g047100
kfl00827_0030	Cre02.g094900
kfl00828_g4	Cre02.g142627
kfl00829_0020	Cre17.g745297
kfl00830_0050	Cre09.g396400
kfl00832_0030	Cre05.g232950
kfl00832_0040	Cre14.g622750
kfl00832_0060	Cre14.g615100
kfl00833_0020	Cre12.g504800
kfl00834_0040	Cre11.g467559
kfl00834_0060	Cre10.g428100
kfl00835_0030	Cre09.g392171
kfl00835_0040	Cre07.g348900
kfl00836_0010	Cre10.g420950
kfl00836_0050	Cre02.g118050
kfl00836_0080	Cre02.g141000
kfl00836_0110	Cre17.g730600
kfl00837_0010	Cre17.g709400
kfl00837_0020	Cre16.g659400
kfl00837_0030	Cre02.g107600
kfl00837_0040	Cre02.g113400
kfl00838_0015	Cre16.g684715
kfl00838_0020	Cre12.g492950
kfl00838_0030	Cre06.g302700
kfl00838_0050	Cre17.g712700
kfl00838_0055	Cre09.g386732
kfl00838_0070	Cre12.g505800
kfl00839_0010	Cre10.g431150
kfl00839_0030	Cre16.g693202
kfl00839_0050	Cre01.g027450
kfl00839_0060	Cre09.g398200
kfl00840_0030	Cre03.g174050
kfl00840_0060	Cre16.g672500
kfl00841_0020	Cre16.g661450
kfl00841_0040	Cre12.g504800
kfl00841_0060	Cre05.g235400
kfl00842_0010	Cre01.g019150
kfl00842_0020	Cre16.g676400
kfl00842_0030	Cre09.g389912
kfl00842_0040	Cre06.g309717
kfl00842_0050	Cre06.g278210
kfl00843_0030	Cre01.g052300
kfl00843_0040	Cre10.g442750
kfl00844_0010	Cre03.g206800
kfl00844_0020	Cre12.g538700
kfl00844_0030	Cre16.g661550
kfl00844_0040	Cre06.g298650
kfl00845_0010	Cre13.g571000
kfl00845_0020	Cre07.g347400
kfl00845_0030	Cre13.g564400
kfl00845_0040	Cre01.g029150
kfl00846_0010	Cre07.g319300
kfl00846_0020	Cre16.g672800
kfl00846_0030	Cre06.g304650
kfl00847_0010	Cre17.g733450
kfl00848_0010	Cre12.g492950
kfl00848_0020	Cre12.g492950
kfl00848_0070	Cre02.g141000
kfl00849_0050	Cre12.g518300
kfl00849_0060	Cre02.g097550
kfl00850_0020	Cre06.g253850
kfl00852_0010	Cre04.g226100
kfl00852_0020	Cre12.g520400
kfl00852_0030	Cre06.g311150
kfl00852_0040	Cre16.g664301
kfl00853_0030	Cre05.g235400
kfl00854_0030	Cre06.g278251
kfl00854_0040	Cre12.g487250
kfl00854_0050	Cre10.g465900
kfl00854_0060	Cre08.g364751
kfl00855_0010	Cre16.g655450
kfl00856_0030	Cre17.g746597
kfl00856_0040	Cre09.g390467
kfl00857_0040	Cre08.g381550
kfl00857_0050	Cre17.g721850
kfl00858_0010	Cre12.g492450
kfl00859_0010	Cre05.g248500
kfl00859_0020	Cre16.g654350
kfl00859_0030	Cre08.g358616
kfl00859_0040	Cre06.g292650
kfl00859_0050	Cre12.g493950
kfl00859_0060	Cre12.g539050
kfl00861_0010	Cre16.g659350
kfl00861_0020	Cre01.g034350
kfl00862_0010	Cre05.g241850
kfl00862_0020	Cre13.g572650
kfl00862_0030	Cre16.g657850
kfl00863_0010	Cre12.g513600
kfl00864_0020	Cre02.g095077
kfl00864_0030	Cre10.g430400
kfl00864_0040	Cre05.g234637
kfl00864_0050	Cre01.g000800
kfl00865_0030	Cre16.g679750
kfl00865_0050	Cre09.g388200
kfl00865_0060	Cre04.g219000
kfl00866_0020	Cre10.g447225
kfl00866_0040	Cre04.g216902
kfl00867_0010	Cre06.g251250
kfl00867_0020	Cre02.g079750
kfl00867_0030	Cre02.g074150
kfl00868_0010	Cre01.g028500
kfl00868_0020	Cre14.g614151
kfl00868_0030	Cre06.g250902
kfl00869_0020	Cre08.g368500
kfl00869_0030	Cre17.g698950
kfl00869_0040	Cre06.g305251
kfl00869_0050	Cre10.g455600
kfl00870_0010	Cre03.g185250
kfl00870_0020	Cre07.g337650
kfl00870_0040	Cre16.g657150
kfl00870_0060	Cre10.g429550
kfl00871_0010	Cre09.g397364
kfl00871_0030	Cre06.g308400
kfl00871_0040	Cre07.g344050
kfl00872_0010	Cre05.g235400
kfl00872_0020	Cre05.g235400
kfl00872_0060	Cre10.g423050
kfl00873_0020	Cre17.g697624
kfl00873_0030	Cre06.g251450
kfl00873_0040	Cre07.g348850
kfl00873_0050	Cre17.g703050
kfl00874_0010	Cre01.g045903
kfl00874_0020	Cre12.g498550
kfl00875_0010	Cre13.g571200
kfl00876_0010	Cre01.g027550
kfl00876_0020	Cre12.g517850
kfl00876_0030	Cre07.g312400
kfl00876_0040	Cre03.g187450
kfl00876_0050	Cre14.g612000
kfl00877_0020	Cre02.g141550
kfl00877_0050	Cre13.g574800
kfl00878_0020	Cre17.g734677
kfl00878_0040	Cre10.g465793
kfl00878_g5	Cre06.g253850
kfl00880_0010	Cre17.g746647
kfl00880_0020	Cre02.g079750
kfl00880_0030	Cre14.g633500
kfl00881_0020	Cre02.g115250
kfl00881_0040	Cre12.g486300
kfl00882_0030	Cre17.g716251
kfl00883_0030	Cre09.g386732
kfl00883_0050	Cre17.g700166
kfl00884_0010	Cre13.g586600
kfl00884_0020	Cre10.g444900
kfl00884_0030	Cre07.g340150
kfl00885_0010	Cre03.g171950
kfl00885_0030	Cre01.g003463
kfl00885_0040	Cre03.g197400
kfl00886_0010	Cre07.g324450
kfl00886_0030	Cre12.g492700
kfl00886_0040	Cre03.g170550
kfl00887_0010	Cre01.g036750
kfl00887_0020	Cre09.g387801
kfl00887_0030	Cre06.g280150
kfl00887_0040	Cre12.g538400
kfl00888_0010	Cre08.g385850
kfl00888_0020	Cre10.g437829
kfl00888_0030	Cre15.g638500
kfl00888_0040	Cre02.g075050
kfl00889_0030	Cre08.g377550
kfl00889_0050	Cre02.g116900
kfl00891_0010	Cre16.g673450
kfl00891_g3	Cre16.g673450
kfl00891_0040	Cre01.g055453
kfl00891_0050	Cre09.g410950
kfl00892_0030	Cre02.g142627
kfl00893_0010	Cre11.g467733
kfl00893_0020	Cre16.g683350
kfl00893_0030	Cre05.g235800
kfl00893_0040	Cre09.g408100
kfl00894_0010	Cre06.g306550
kfl00894_0020	Cre12.g532050
kfl00895_0010	Cre12.g529500
kfl00895_0020	Cre02.g082550
kfl00895_0030	Cre02.g145150
kfl00895_0040	Cre03.g164550
kfl00896_0010	Cre03.g191850
kfl00896_0030	Cre03.g201000
kfl00896_0040	Cre03.g172000
kfl00897_0030	Cre13.g584901
kfl00898_0010	Cre06.g272550
kfl00898_0030	Cre10.g424350
kfl00898_0040	Cre17.g707300
kfl00899_0010	Cre12.g513701
kfl00899_0060	Cre18.g749847
kfl00901_0020	Cre12.g560350
kfl00901_0030	Cre02.g116700
kfl00901_0040	Cre09.g397364
kfl00902_0020	Cre09.g397364
kfl00903_0020	Cre06.g251600
kfl00903_0030	Cre16.g674250
kfl00903_0040	Cre05.g235400
kfl00904_0030	Cre12.g532050
kfl00904_0040	Cre07.g314400
kfl00904_0060	Cre12.g492950
kfl00904_g8	Cre10.g417750
kfl00905_0020	Cre06.g251300
kfl00905_0030	Cre06.g250350
kfl00905_0040	Cre01.g047750
kfl00905_0055	Cre13.g582650
kfl00906_0020	Cre16.g683650
kfl00906_0030	Cre06.g278239
kfl00906_0040	Cre12.g535750
kfl00907_0010	Cre02.g142627
kfl00907_0030	Cre09.g403900
kfl00908_0020	Cre06.g261400
kfl00908_0090	Cre17.g705000
kfl00909_0010	Cre06.g260450
kfl00909_0020	Cre02.g092250
kfl00909_0030	Cre08.g361850
kfl00909_0040	Cre06.g290800
kfl00911_0010	Cre05.g235186
kfl00911_0020	Cre16.g685650
kfl00911_0030	Cre11.g479350
kfl00912_0010	Cre11.g467523
kfl00912_0020	Cre08.g372950
kfl00912_0030	Cre02.g089100
kfl00912_0040	Cre12.g556500
kfl00913_0010	Cre15.g635200
kfl00913_0030	Cre03.g171900
kfl00914_0040	Cre03.g174500
kfl00915_0010	Cre16.g673450
kfl00915_0020	Cre01.g045850
kfl00915_0030	Cre02.g075700
kfl00916_0010	Cre12.g550750
kfl00916_0020	Cre12.g511400
kfl00916_0030	Cre09.g392400
kfl00916_0050	Cre02.g095105
kfl00916_0060	Cre17.g705950
kfl00917_0020	Cre08.g369150
kfl00917_0050	Cre02.g118250
kfl00918_0010	Cre11.g467733
kfl00919_0030	Cre09.g398141
kfl00920_0020	Cre01.g015250
kfl00920_0060	Cre01.g040200
kfl00921_0010	Cre02.g142627
kfl00922_0010	Cre11.g475900
kfl00922_0040	Cre13.g586050
kfl00923_0010	Cre12.g547300
kfl00923_0030	Cre17.g740470
kfl00923_0040	Cre12.g487250
kfl00924_0020	Cre12.g492950
kfl00924_0040	Cre16.g684715
kfl00924_0050	Cre12.g505800
kfl00924_0060	Cre01.g052950
kfl00924_0070	Cre06.g262400
kfl00925_0020	Cre03.g211073
kfl00925_0040	Cre01.g058886
kfl00925_0050	Cre16.g656500
kfl00926_0010	Cre03.g206593
kfl00926_0020	Cre09.g397364
kfl00928_0020	Cre05.g245950
kfl00928_0030	Cre12.g556250
kfl00928_g5	Cre16.g670900
kfl00928_0040	Cre16.g675301
kfl00931_0040	Cre11.g467733
kfl00933_0010	Cre02.g074150
kfl00933_0020	Cre06.g278245
kfl00933_0030	Cre09.g398141
kfl00934_0020	Cre16.g673450
kfl00935_0030	Cre02.g118250
kfl00935_0040	Cre01.g002400
kfl00935_0050	Cre12.g521200
kfl00935_0110	Cre01.g040200
kfl00936_0010	Cre13.g564850
kfl00937_0030	Cre03.g197100
kfl00938_0020	Cre03.g186800
kfl00938_0030	Cre16.g673450
kfl00938_0040	Cre09.g398141
kfl00939_0010	Cre11.g482400
kfl00939_0030	Cre01.g028423
kfl00940_0030	Cre16.g661450
kfl00941_0020	Cre08.g361800
kfl00942_0010	Cre03.g197400
kfl00942_0020	Cre03.g197400
kfl00943_0020	Cre03.g153200
kfl00944_0010	Cre02.g081100
kfl00944_0020	Cre03.g184050
kfl00945_0020	Cre12.g552851
kfl00946_0010	Cre16.g648750
kfl00946_0020	Cre12.g486550
kfl00947_0010	Cre06.g292550
kfl00947_0020	Cre01.g009950
kfl00947_0030	Cre04.g218850
kfl00947_0040	Cre12.g524700
kfl00947_0045	Cre12.g524700
kfl00947_0050	Cre06.g257850
kfl00948_0020	Cre01.g010000
kfl00948_0030	Cre11.g480851
kfl00948_0040	Cre03.g189950
kfl00949_0020	Cre06.g278217
kfl00950_0040	Cre17.g704400
kfl00950_0050	Cre17.g704400
kfl00951_0020	Cre03.g184800
kfl00952_0010	Cre09.g397364
kfl00953_0020	Cre02.g120250
kfl00954_0010	Cre13.g571200
kfl00954_0020	Cre02.g117650
kfl00954_0030	Cre01.g046150
kfl00954_0040	Cre01.g046150
kfl00956_0030	Cre02.g142627
kfl00957_0020	Cre03.g189400
kfl00957_0030	Cre07.g329500
kfl00957_0040	Cre08.g362900
kfl00958_0010	Cre16.g682100
kfl00958_0020	Cre16.g686846
kfl00958_0030	Cre12.g499400
kfl00958_0040	Cre02.g107850
kfl00958_0050	Cre07.g327687
kfl00958_0060	Cre03.g188700
kfl00959_0010	Cre17.g715300
kfl00960_0010	Cre16.g684000
kfl00960_0020	Cre16.g684000
kfl00960_0040	Cre12.g553750
kfl00960_0050	Cre03.g179100
kfl00961_0010	Cre03.g183950
kfl00961_0015	Cre03.g183950
kfl00961_0030	Cre03.g183950
kfl00962_0020	Cre16.g670550
kfl00962_0030	Cre02.g142800
kfl00964_0010	Cre14.g625625
kfl00964_0020	Cre16.g683500
kfl00964_0030	Cre16.g655400
kfl00965_0030	Cre07.g312900
kfl00968_0010	Cre02.g145550
kfl00968_0020	Cre01.g035250
kfl00969_0020	Cre02.g078100
kfl00970_0020	Cre02.g106350
kfl00970_0030	Cre03.g172500
kfl00970_0040	Cre02.g095117
kfl00971_0020	Cre12.g555200
kfl00971_0030	Cre17.g714200
kfl00972_0020	Cre06.g278263
kfl00973_0010	Cre10.g464100
kfl00973_g2	Cre07.g351500
kfl00975_0040	Cre06.g285700
kfl00977_0020	Cre06.g278269
kfl00977_0030	Cre10.g455300
kfl00978_0010	Cre17.g721250
kfl00978_0020	Cre02.g095111
kfl00979_0010	Cre12.g547850
kfl00979_0020	Cre16.g692300
kfl00979_0030	Cre02.g104700
kfl00980_0010	Cre12.g504800
kfl00980_0020	Cre16.g661450
kfl00980_0030	Cre16.g673450
kfl00980_0040	Cre09.g398141
kfl00981_0010	Cre07.g355750
kfl00981_0020	Cre03.g193150
kfl00981_0040	Cre04.g217550
kfl00982_0010	Cre17.g712700
kfl00982_0060	Cre01.g024550
kfl00983_0010	Cre09.g397253
kfl00985_0020	Cre03.g163850
kfl00986_0030	Cre09.g394399
kfl00987_0020	Cre08.g359350
kfl00987_0030	Cre12.g500950
kfl00987_0040	Cre10.g434450
kfl00987_0050	Cre12.g488850
kfl00989_0030	Cre07.g354100
kfl00989_0040	Cre02.g104650
kfl00989_0050	Cre06.g310700
kfl00990_g3	Cre24.g755097
kfl00991_0020	Cre01.g016570
kfl00993_0010	Cre13.g573650
kfl00993_0020	Cre07.g318651
kfl00994_0010	Cre13.g567050
kfl00994_0020	Cre03.g208550
kfl00994_0030	Cre01.g045850
kfl00994_0035	Cre16.g673450
kfl00995_0010	Cre16.g687301
kfl00995_0020	Cre10.g434300
kfl00995_0030	Cre12.g540400
kfl00998_0020	Cre17.g704400
kfl00998_0030	Cre17.g704400
kfl00999_0010	Cre10.g445050
kfl00999_0015	Cre10.g445050
kfl00999_0030	Cre10.g445050
kfl01000_0010	Cre13.g566450
kfl01000_0020	Cre02.g080300
kfl01001_0010	Cre10.g430600
kfl01002_0010	Cre16.g673450
kfl01002_0020	Cre12.g504800
kfl01003_0010	Cre02.g116600
kfl01003_0020	Cre14.g626700
kfl01003_0040	Cre16.g676400
kfl01005_g1	Cre07.g317000
kfl01005_0020	Cre03.g164850
kfl01006_0010	Cre02.g142627
kfl01007_0010	Cre09.g398030
kfl01007_0020	Cre04.g217911
kfl01007_0030	Cre09.g417200
kfl01009_0010	Cre16.g661450
kfl01009_0020	Cre16.g661450
kfl01009_0030	Cre12.g504800
kfl01010_0030	Cre09.g398141
kfl01011_0020	Cre01.g045850
kfl01011_0030	Cre01.g045850
kfl01011_0070	Cre09.g398141
kfl01012_0010	Cre13.g570350
kfl01012_0020	Cre17.g700166
kfl01013_0040	Cre12.g549300
kfl01014_0020	Cre16.g673450
kfl01017_0055	Cre03.g204752
kfl01019_0050	Cre06.g302700
kfl01020_0010	Cre02.g141550
kfl01020_0030	Cre13.g608000
kfl01021_0030	Cre17.g741050
kfl01021_0040	Cre06.g278261
kfl01021_0050	Cre17.g738300
kfl01021_0060	Cre11.g468450
kfl01022_0010	Cre01.g016528
kfl01022_0020	Cre02.g094300
kfl01023_0010	Cre02.g096250
kfl01023_0020	Cre14.g609600
kfl01025_0010	Cre05.g235400
kfl01025_0020	Cre05.g235400
kfl01026_0010	Cre01.g045850
kfl01026_0020	Cre01.g050950
kfl01027_0020	Cre14.g613900
kfl01028_0010	Cre17.g741150
kfl01029_0020	Cre01.g045850
kfl01029_0030	Cre01.g045850
kfl01030_0010	Cre03.g186800
kfl01030_0020	Cre03.g186800
kfl01031_0010	Cre13.g586050
kfl01033_0015	Cre02.g081200
kfl01033_0020	Cre10.g417700
kfl01033_0030	Cre04.g226850
kfl01034_0010	Cre07.g342100
kfl01034_0020	Cre09.g397253
kfl01035_0040	Cre12.g491050
kfl01037_0010	Cre02.g086887
kfl01038_0010	Cre17.g698000
kfl01038_0020	Cre01.g018500
kfl01038_0030	Cre07.g326350
kfl01039_0020	Cre10.g417750
kfl01040_g2	Cre12.g517000
kfl01041_0030	Cre13.g588453
kfl01042_g3	Cre03.g183950
kfl01042_0030	Cre01.g045850
kfl01043_0010	Cre11.g467900
kfl01052_0030	Cre17.g741150
kfl01053_0010	Cre06.g276250
kfl01053_0020	Cre11.g467617
kfl01055_0020	Cre13.g589350
kfl01056_0010	Cre12.g532050
kfl01057_0010	Cre09.g398141
kfl01057_0020	Cre10.g439650
kfl01057_0030	Cre09.g417150
kfl01058_0010	Cre11.g467733
kfl01060_0010	Cre04.g216050
kfl01060_0020	Cre03.g197400
kfl01060_0035	Cre17.g741150
kfl01060_0040	Cre16.g659400
kfl01061_0010	Cre11.g467778
kfl01061_0020	Cre16.g672700
kfl01061_0030	Cre03.g145707
kfl01062_0010	Cre09.g398141
kfl01064_0010	Cre09.g416583
kfl01064_0020	Cre01.g048650
kfl01064_0050	Cre16.g650151
kfl01066_0030	Cre16.g678450
kfl01066_0040	Cre16.g687301
kfl01067_g1	Cre05.g235400
kfl01067_0010	Cre05.g235400
kfl01068_0010	Cre13.g567050
kfl01068_0020	Cre05.g235186
kfl01069_0030	Cre16.g674000
kfl01070_0040	Cre01.g045850
kfl01071_0010	Cre12.g552200
kfl01071_0020	Cre11.g478300
kfl01072_0010	Cre01.g009250
kfl01073_0010	Cre13.g571200
kfl01074_0030	Cre11.g479300
kfl01074_0035	Cre11.g479300
kfl01075_0010	Cre09.g386734
kfl01076_0010	Cre17.g700650
kfl01076_0020	Cre09.g396950
kfl01076_0030	Cre12.g539000
kfl01077_g3	Cre04.g223850
kfl01079_0020	Cre11.g479350
kfl01080_0040	Cre09.g397364
kfl01081_0030	Cre12.g549750
kfl01084_0010	Cre08.g386100
kfl01085_0010	Cre13.g605050
kfl01085_0020	Cre04.g216650
kfl01087_0010	Cre06.g274400
kfl01087_0020	Cre16.g649466
kfl01088_0010	Cre04.g231418
kfl01090_0010	Cre16.g673450
kfl01090_0020	Cre03.g183950
kfl01090_0030	Cre03.g183950
kfl01090_0060	Cre16.g673450
kfl01091_0010	Cre16.g675650
kfl01092_0010	Cre02.g078885
kfl01092_0020	Cre09.g401022
kfl01093_0010	Cre10.g423050
kfl01094_0020	Cre05.g245700
kfl01096_0010	Cre02.g143487
kfl01098_0020	Cre16.g684715
kfl01098_0050	Cre12.g492950
kfl01099_0010	Cre03.g192050
kfl01102_0025	Cre02.g141406
kfl01104_0010	Cre12.g495250
kfl01105_0010	Cre03.g183950
kfl01106_0020	Cre16.g681850
kfl01108_0020	Cre12.g557800
kfl01108_0040	Cre12.g557700
kfl01109_0020	Cre09.g397364
kfl01110_0020	Cre17.g708600
kfl01110_0030	Cre14.g611484
kfl01111_0020	Cre01.g045850
kfl01113_0010	Cre09.g398141
kfl01114_0010	Cre09.g397364
kfl01115_0030	Cre02.g074150
kfl01115_0040	Cre15.g641527
kfl01116_0010	Cre17.g705150
kfl01117_0010	Cre05.g234850
kfl01117_0020	Cre03.g144687
kfl01118_0010	Cre09.g398141
kfl01118_0020	Cre09.g398141
kfl01118_0030	Cre09.g398141
kfl01119_0010	Cre06.g252100
kfl01120_0010	Cre12.g529450
kfl01121_0020	Cre13.g571200
kfl01122_g1	Cre03.g183950
kfl01122_0010	Cre03.g186800
kfl01122_0020	Cre03.g183950
kfl01122_0025	Cre16.g673450
kfl01122_g6	Cre01.g045850
kfl01123_0030	Cre04.g217971
kfl01124_0010	Cre06.g278236
kfl01124_0020	Cre07.g315900
kfl01127_0010	Cre12.g495250
kfl01127_0030	Cre12.g521200
kfl01136_0040	Cre09.g397364
kfl01137_0010	Cre12.g511400
kfl01139_0010	Cre09.g397364
kfl01140_0010	Cre13.g585750
kfl01141_0020	Cre13.g588453
kfl01142_0020	Cre03.g166950
kfl01145_0010	Cre05.g235400
kfl01146_0030	Cre02.g092350
kfl01147_g1	Cre05.g235400
kfl01147_0010	Cre09.g398141
kfl01149_0020	Cre09.g397364
kfl01151_0010	Cre03.g149400
kfl01153_g2	Cre03.g186800
kfl01153_0030	Cre01.g045850
kfl01154_0010	Cre02.g115250
kfl01159_0030	Cre09.g411100
kfl01161_0010	Cre03.g150850
kfl01161_0020	Cre01.g004350
kfl01162_0030	Cre03.g186800
kfl01162_0040	Cre16.g673450
kfl01163_0020	Cre03.g197400
kfl01164_0010	Cre03.g144787
kfl01164_0020	Cre01.g026400
kfl01166_0020	Cre06.g301550
kfl01170_0020	Cre12.g515850
kfl01170_0030	Cre03.g204752
kfl01172_0010	Cre17.g697800
kfl01173_0020	Cre12.g550300
kfl01174_0010	Cre12.g532050
kfl01175_0010	Cre06.g274500
kfl01175_0020	Cre17.g731300
kfl01175_0030	Cre07.g334550
kfl01176_0020	Cre06.g298600
kfl01177_0010	Cre09.g397364
kfl01180_0010	Cre01.g033400
kfl01180_0020	Cre10.g422450
kfl01181_0040	Cre16.g667850
kfl01183_0010	Cre14.g622850
kfl01183_0020	Cre02.g101500
kfl01195_0010	Cre08.g380000
kfl01198_0020	Cre16.g673450
kfl01199_0010	Cre16.g687301
kfl01200_0010	Cre06.g278197
kfl01204_0010	Cre09.g393100
kfl01205_0010	Cre03.g183950
kfl01205_0020	Cre03.g186800
kfl01206_0010	Cre12.g524100
kfl01207_0020	Cre03.g197400
kfl01211_0010	Cre18.g749697
kfl01212_0010	Cre09.g388450
kfl01214_0010	Cre16.g673450
kfl01214_0020	Cre03.g183950
kfl01214_0030	Cre03.g183950
kfl01217_0010	Cre12.g491050
kfl01218_0010	Cre07.g324200
kfl01221_0020	Cre12.g491600
kfl01226_0020	Cre03.g176700
kfl01227_0010	Cre04.g216050
kfl01227_0020	Cre17.g741150
kfl01228_0010	Cre06.g276250
kfl01230_0010	Cre16.g647602
kfl01232_0020	Cre02.g099601
kfl01233_0020	Cre13.g584450
kfl01236_0010	Cre03.g186800
kfl01236_0020	Cre03.g186800
kfl01236_0030	Cre16.g673450
kfl01237_0020	Cre09.g397364
kfl01239_0010	Cre03.g213537
kfl01239_0020	Cre03.g176550
kfl01242_0020	Cre17.g733450
kfl01243_0010	Cre09.g408100
kfl01244_0020	Cre06.g265602
kfl01246_0010	Cre06.g257601
kfl01249_0010	Cre13.g567050
kfl01250_0010	Cre12.g532050
kfl01253_0010	Cre12.g545300
kfl01254_0020	Cre03.g175250
kfl01255_0020	Cre03.g183950
kfl01255_0040	Cre16.g673450
kfl01257_0010	Cre09.g397364
kfl01259_0010	Cre12.g511950
kfl01259_0020	Cre08.g364000
kfl01260_0010	Cre01.g045850
kfl01261_0010	Cre16.g673450
kfl01262_0015	Cre03.g186800
kfl01263_0030	Cre16.g673450
kfl01264_0010	Cre13.g568450
kfl01267_0020	Cre17.g733450
kfl01267_0040	Cre09.g398141
kfl01272_0010	Cre04.g216650
kfl01272_0030	Cre01.g028900
kfl01279_0010	Cre17.g714200
kfl01280_0010	Cre09.g386734
kfl01282_0020	Cre02.g104800
kfl01284_0010	Cre12.g554953
kfl01284_0020	Cre03.g203800
kfl01286_0010	Cre09.g397364
kfl01289_0020	Cre16.g690900
kfl01290_0020	Cre16.g661450
kfl01291_0010	Cre03.g206593
kfl01292_0010	Cre01.g030150
kfl01293_0020	Cre01.g002400
kfl01297_0010	Cre05.g235400
kfl01297_0015	Cre09.g398141
kfl01299_0020	Cre16.g673450
kfl01306_0010	Cre17.g712700
kfl01307_0010	Cre09.g397364
kfl01314_0020	Cre08.g380452
kfl01315_0010	Cre09.g397364
kfl01316_0020	Cre01.g045850
kfl01317_0020	Cre09.g397364
kfl01320_0010	Cre12.g492950
kfl01321_0010	Cre09.g397364
kfl01323_0030	Cre12.g549300
kfl01327_0010	Cre01.g045850
kfl01327_0020	Cre03.g183950
kfl01328_0010	Cre05.g233305
kfl01329_0010	Cre16.g673450
kfl01332_0010	Cre09.g398141
kfl01336_0010	Cre02.g142627
kfl01337_0010	Cre03.g154850
kfl01341_g2	Cre16.g687301
kfl01343_0010	Cre09.g397250
kfl01344_0010	Cre04.g226100
kfl01347_0010	Cre13.g567050
kfl01347_0020	Cre05.g235186
kfl01349_0010	Cre02.g073800
kfl01349_0020	Cre12.g540400
kfl01351_0010	Cre02.g080350
kfl01355_0010	Cre16.g673450
kfl01356_0010	Cre09.g386732
kfl01359_0010	Cre03.g183950
kfl01359_g2	Cre03.g186800
kfl01360_0010	Cre03.g183950
kfl01360_0020	Cre16.g673450
kfl01360_0025	Cre03.g183950
kfl01361_0015	Cre04.g226100
kfl01363_0010	Cre03.g186800
kfl01365_g1	Cre40.g760247
kfl01367_0010	Cre06.g276250
kfl01368_0010	Cre16.g673450
kfl01368_0020	Cre16.g673450
kfl01369_0010	Cre10.g464500
kfl01369_0020	Cre02.g118850
kfl01370_0010	Cre10.g449650
kfl01372_0010	Cre06.g276250
kfl01375_0010	Cre06.g276250
kfl01376_0020	Cre09.g397364
kfl01377_0010	Cre17.g700166
kfl01377_0040	Cre13.g570350
kfl01378_0010	Cre05.g235400
kfl01378_0020	Cre09.g398141
kfl01379_0010	Cre03.g186800
kfl01381_g1	Cre09.g417400
kfl01382_0020	Cre03.g186800
kfl01382_0025	Cre03.g186800
kfl01383_0010	Cre13.g590010
kfl01385_0010	Cre01.g009250
kfl01386_0010	Cre01.g013900
kfl01387_0020	Cre16.g673450
kfl01388_0010	Cre02.g088400
kfl01388_0020	Cre17.g739100
kfl01392_0010	Cre17.g709350
kfl01395_0010	Cre10.g437150
kfl01397_0010	Cre13.g588150
kfl01400_0020	Cre09.g411900
kfl01403_0020	Cre09.g397364
kfl01405_0010	Cre04.g217921
kfl01408_0010	Cre11.g467733
kfl01409_0010	Cre01.g045850
kfl01413_0020	Cre06.g253850
kfl01419_0010	Cre16.g680350
kfl01420_0010	Cre06.g253850
kfl01422_0020	Cre05.g235400
kfl01425_0010	Cre17.g743064
kfl01426_0020	Cre09.g397364
kfl01428_0010	Cre13.g567050
kfl01431_0010	Cre03.g183950
kfl01432_0010	Cre47.g761097
kfl01433_0020	Cre13.g567050
kfl01434_0010	Cre01.g066917
kfl01434_0020	Cre08.g359350
kfl01439_0010	Cre13.g578850
kfl01440_0010	Cre12.g524100
kfl01441_0020	Cre17.g705150
kfl01446_0020	Cre01.g026300
kfl01446_0025	Cre06.g302700
kfl01448_0010	Cre06.g275150
kfl01450_g1	Cre12.g492950
kfl01452_g1	Cre13.g588453
kfl01453_0010	Cre17.g717200
kfl01454_0010	Cre09.g397364
kfl01455_0010	Cre16.g672700
kfl01462_0020	Cre01.g040200
kfl01464_0010	Cre03.g186800
kfl01465_0010	Cre16.g673450
kfl01465_0020	Cre03.g186800
kfl01467_0010	Cre10.g427050
kfl01472_0020	Cre12.g492950
kfl01473_0010	Cre09.g399073
kfl01478_g1	Cre05.g235400
kfl01482_0010	Cre05.g235400
kfl01495_0010	Cre09.g397364
kfl01499_0010	Cre13.g567050
kfl01504_0020	Cre03.g183950
kfl01505_0010	Cre01.g045850
kfl01510_0010	Cre01.g045850
kfl01511_0010	Cre06.g306350
kfl01512_0010	Cre05.g246552
kfl01513_0010	Cre16.g648500
kfl01513_g2	Cre12.g504800
kfl01515_0010	Cre06.g281100
kfl01518_0010	Cre03.g186800
kfl01522_0010	Cre17.g709550
kfl01523_0020	Cre16.g650151
kfl01524_0010	Cre01.g003850
kfl01525_0010	Cre11.g467612
kfl01526_0010	Cre12.g496650
kfl01529_0010	Cre12.g512100
kfl01530_0015	Cre03.g183950
kfl01531_0010	Cre08.g358543
