kfl00001_0060	AT5G08060
kfl00698_0040	AT3G21240
kfl00698_0050	AT3G57280
kfl00698_0060	AT5G06950
kfl00698_0070	AT1G54210
kfl00699_0040	AT5G57330
kfl00699_0050	AT2G26080
kfl00699_0060	AT1G21610
kfl00700_0010	AT5G35750
kfl00700_0030	AT3G28700
kfl00700_0040	AT1G76260
kfl00701_0010	AT2G31440
kfl00701_0020	AT2G04620
kfl00701_0040	AT3G56140
kfl00701_0050	AT2G20560
kfl00701_0060	AT1G53280
kfl00702_0030	AT3G06400
kfl00702_0050	AT5G19790
kfl00702_0060	AT1G15100
kfl00702_0125	AT1G10210
kfl00702_0140	AT4G25120
kfl00703_0020	AT1G06150
kfl00703_0050	AT5G63830
kfl00704_0010	AT1G35183
kfl00704_0030	AT2G04270
kfl00704_0040	AT1G30240
kfl00704_0050	AT5G42770
kfl00704_0055	AT5G06060
kfl00705_0030	AT5G14170
kfl00705_0040	AT3G26570
kfl00706_0020	AT1G74910
kfl00706_0030	AT5G55710
kfl00706_0040	AT1G05270
kfl00706_0050	AT1G79020
kfl00706_0060	AT5G06110
kfl00706_0070	AT2G44820
kfl00706_0080	AT2G27340
kfl00706_0090	AT4G11160
kfl00707_0020	AT3G57480
kfl00707_0030	AT5G12210
kfl00707_0040	AT3G24330
kfl00708_0040	AT2G03430
kfl00708_0050	AT4G28080
kfl00708_0060	AT4G13610
kfl00708_0070	AT3G10330
kfl00708_0100	AT1G55520
kfl00708_0120	AT2G38560
kfl00708_0130	AT1G66340
kfl00709_0020	AT4G15880
kfl00709_0080	AT4G31140
kfl00709_g8	AT2G41140
kfl00710_0010	AT3G21390
kfl00710_0020	AT3G20540
kfl00710_g3	AT3G48170
kfl00710_0030	AT3G48170
kfl00710_0040	AT5G04200
kfl00711_0025	AT5G52800
kfl00711_0050	AT5G22790
kfl00712_0040	AT5G64550
kfl00712_0050	AT5G63960
kfl00712_0060	AT2G27940
kfl00712_0140	AT3G09100
kfl00712_0150	AT1G13810
kfl00713_0010	AT4G39650
kfl00713_0020	AT4G30010
kfl00713_0030	AT4G19140
kfl00713_0040	AT3G54640
kfl00713_0050	AT2G45840
kfl00713_0060	AT5G03900
kfl00714_0010	AT5G17870
kfl00714_0020	AT1G65430
kfl00714_g3	AT4G24500
kfl00714_0040	AT3G17340
kfl00714_0050	AT3G60860
kfl00714_0060	AT1G18370
kfl00715_0010	AT5G50840
kfl00715_0020	AT1G65290
kfl00715_0030	AT2G01970
kfl00715_0040	AT5G10330
kfl00715_0050	AT5G50850
kfl00717_0010	AT2G21370
kfl00717_0040	AT1G79610
kfl00717_0050	AT1G17870
kfl00717_0060	AT5G22010
kfl00718_0010	AT4G35040
kfl00718_0030	AT5G04480
kfl00718_0040	AT5G54370
kfl00719_0010	AT5G03880
kfl00719_0020	AT1G17270
kfl00719_0030	AT5G61900
kfl00719_0040	AT5G37490
kfl00719_0050	AT3G58690
kfl00719_0060	AT1G13910
kfl00720_0010	AT5G17070
kfl00720_0020	AT5G55190
kfl00720_0030	AT1G23860
kfl00720_0050	AT1G11960
kfl00721_0010	AT1G67490
kfl00721_0040	AT1G67490
kfl00721_0050	AT2G04845
kfl00722_0010	AT1G79440
kfl00722_0030	AT3G51780
kfl00722_0040	AT3G51780
kfl00722_0050	AT4G10320
kfl00722_0070	AT1G29900
kfl00723_0030	AT2G23470
kfl00723_0040	AT5G16610
kfl00723_0050	AT2G22570
kfl00724_0025	AT3G48200
kfl00724_0030	AT1G56120
kfl00724_0040	AT1G04970
kfl00724_0050	AT1G72770
kfl00725_0020	AT5G54830
kfl00725_0030	AT3G17470
kfl00725_0040	AT1G05055
kfl00725_0050	AT3G53030
kfl00726_0010	AT3G25410
kfl00726_0020	AT1G27150
kfl00726_0030	AT2G42975
kfl00726_0050	AT2G28800
kfl00726_0060	AT2G01830
kfl00726_0080	AT3G12110
kfl00727_0040	AT3G58610
kfl00727_0070	AT3G19970
kfl00727_0080	AT5G38840
kfl00728_0020	AT3G23580
kfl00728_g4	AT3G23890
kfl00728_0040	AT3G23890
kfl00728_0060	AT3G56760
kfl00728_0080	AT5G56320
kfl00728_0090	AT3G20650
kfl00729_0010	AT5G65205
kfl00729_0030	AT5G40200
kfl00730_0040	AT1G16010
kfl00730_0050	AT3G57550
kfl00730_0080	AT4G15475
kfl00731_0030	AT5G17690
kfl00732_0070	ATMG00860
kfl00733_0020	AT2G31650
kfl00733_0025	AT1G05830
kfl00733_0030	AT5G28780
kfl00733_0040	AT3G24550
kfl00734_0010	AT3G43810
kfl00734_0020	AT5G26880
kfl00734_0030	AT5G12120
kfl00734_0040	AT3G19630
kfl00734_0050	AT3G56570
kfl00734_0060	AT1G63970
kfl00734_0070	AT5G04740
kfl00734_0080	AT3G48430
kfl00734_0100	AT1G64670
kfl00735_0010	AT1G64520
kfl00735_0025	AT5G25820
kfl00736_0020	AT2G17900
kfl00736_0060	AT5G65450
kfl00736_0030	AT5G65450
kfl00736_0080	AT5G05930
kfl00736_0090	AT1G54780
kfl00737_0010	AT2G37270
kfl00737_0020	AT1G56700
kfl00737_0030	AT1G68890
kfl00737_0040	AT4G24160
kfl00738_0020	AT3G19690
kfl00738_0030	AT4G06634
kfl00738_0040	AT1G01180
kfl00738_0060	AT3G19210
kfl00738_0070	AT3G48260
kfl00738_0090	AT4G08850
kfl00739_0010	AT1G78560
kfl00739_0020	AT5G06580
kfl00739_0030	AT4G14000
kfl00739_0040	AT1G79740
kfl00739_0060	AT1G04920
kfl00739_0070	AT2G36320
kfl00740_0010	AT2G14520
kfl00740_0040	AT3G51520
kfl00741_0010	AT4G30310
kfl00741_0020	AT2G29390
kfl00741_0030	AT5G05570
kfl00741_0040	AT3G26500
kfl00742_0020	AT2G17700
kfl00742_0030	AT2G24360
kfl00742_0040	AT3G47390
kfl00742_0050	AT1G77930
kfl00742_0060	AT2G20410
kfl00742_0080	AT2G30870
kfl00743_0020	AT5G26990
kfl00743_0040	AT4G24820
kfl00743_0050	AT1G19340
kfl00743_0060	AT4G02220
kfl00743_0070	AT1G28560
kfl00744_0010	AT5G48810
kfl00744_0020	AT5G39400
kfl00744_0030	AT1G78930
kfl00744_0040	AT3G14180
kfl00745_0010	AT4G34280
kfl00745_0020	AT1G75220
kfl00745_0030	AT2G21340
kfl00745_0040	AT4G14070
kfl00745_0050	AT2G33380
kfl00746_0010	AT5G48940
kfl00746_0020	AT5G37710
kfl00747_0020	ATMG00860
kfl00748_0010	AT2G17820
kfl00748_0020	AT2G17820
kfl00748_0030	AT1G38065
kfl00748_0050	AT5G11490
kfl00749_0020	AT3G49600
kfl00749_0030	AT5G55290
kfl00749_0050	AT3G27340
kfl00749_0070	AT2G26430
kfl00750_0010	AT1G05200
kfl00751_0020	AT3G58090
kfl00751_0030	AT2G28680
kfl00751_0040	AT2G40690
kfl00751_0050	AT1G05350
kfl00751_0060	AT2G06850
kfl00752_0030	AT5G37830
kfl00753_0010	AT5G19010
kfl00753_0020	AT1G13190
kfl00753_0030	AT3G10970
kfl00753_0060	AT5G11860
kfl00753_0070	AT5G61670
kfl00753_0080	AT4G27800
kfl00754_0050	AT5G11800
kfl00755_0015	AT2G28780
kfl00755_0020	AT3G17210
kfl00755_0040	AT4G06676
kfl00755_0050	AT1G22240
kfl00756_0020	AT2G43110
kfl00756_0030	AT5G01920
kfl00756_0040	AT1G34220
kfl00756_0050	AT4G27030
kfl00757_0010	AT2G43370
kfl00757_0020	AT4G35770
kfl00757_0030	AT5G41460
kfl00757_0050	AT2G20190
kfl00758_0010	AT5G41020
kfl00758_0020	AT1G26330
kfl00758_0030	AT4G38350
kfl00759_0010	AT3G25580
kfl00759_0040	AT3G04480
kfl00759_0070	AT3G06860
kfl00759_0080	AT5G47720
kfl00760_0020	AT3G23900
kfl00761_0010	AT5G62790
kfl00761_0020	AT3G01740
kfl00761_0040	AT2G20300
kfl00761_0050	AT5G06590
kfl00761_0060	AT3G17300
kfl00761_0070	AT3G04400
kfl00762_0020	AT1G05060
kfl00762_0030	AT5G39660
kfl00762_0040	AT3G21060
kfl00762_0050	AT5G63870
kfl00763_0020	AT4G23160
kfl00763_0030	AT4G23160
kfl00764_0020	AT5G45775
kfl00764_0030	AT2G31870
kfl00764_0040	AT5G48240
kfl00765_0010	AT1G34430
kfl00765_0030	AT1G34770
kfl00765_0040	AT4G31600
kfl00765_0050	AT4G19150
kfl00765_0060	AT3G63130
kfl00766_0030	AT1G30450
kfl00766_0040	AT5G17420
kfl00767_0010	AT5G39360
kfl00767_0020	AT3G10050
kfl00767_0030	AT2G35155
kfl00768_0010	AT2G27290
kfl00768_0030	AT4G17610
kfl00768_0040	AT1G77030
kfl00769_0030	AT5G50700
kfl00769_0040	AT2G37770
kfl00770_0010	AT1G60170
kfl00770_0020	AT4G12130
kfl00770_0040	AT3G13800
kfl00770_0050	AT1G21630
kfl00771_0010	AT5G66060
kfl00771_0020	AT3G55940
kfl00771_0030	AT1G15660
kfl00771_0040	AT5G46170
kfl00771_0050	AT5G35520
kfl00771_0060	AT2G30060
kfl00771_0070	AT3G22300
kfl00772_0010	AT1G15780
kfl00772_0020	AT4G33480
kfl00772_0030	AT2G37500
kfl00772_0040	AT3G20790
kfl00773_0030	AT5G61850
kfl00774_0010	AT2G41640
kfl00774_0020	AT4G23620
kfl00774_0030	AT5G01350
kfl00774_0040	AT3G54250
kfl00774_0050	AT4G38090
kfl00774_0060	AT3G61415
kfl00774_0070	AT5G53180
kfl00775_0020	AT3G11470
kfl00775_0030	AT4G11680
kfl00775_0040	AT5G15170
kfl00776_0040	AT1G12360
kfl00776_0050	AT5G21060
kfl00776_0060	AT5G64710
kfl00776_0070	AT1G71270
kfl00776_0080	AT3G56740
kfl00777_0010	AT2G25730
kfl00777_0020	AT5G11030
kfl00777_0030	AT4G00450
kfl00778_0050	AT3G50530
kfl00778_0100	AT3G48540
kfl00779_0010	AT5G06100
kfl00779_0020	AT4G36130
kfl00779_0030	AT1G50730
kfl00779_0040	AT3G21175
kfl00779_0050	AT5G58470
kfl00780_0020	AT1G69550
kfl00780_0030	AT1G70320
kfl00781_0010	AT5G28740
kfl00781_0020	AT5G35750
kfl00782_0010	AT1G51720
kfl00782_0020	AT1G47550
kfl00782_0030	AT5G63650
kfl00782_0040	AT3G22190
kfl00782_0050	AT5G11240
kfl00783_0060	AT1G61010
kfl00784_0020	AT1G73720
kfl00784_0030	AT3G53700
kfl00784_0040	AT1G18260
kfl00785_0010	AT4G19230
kfl00785_0040	AT1G52590
kfl00785_0050	AT5G50700
kfl00785_0060	AT2G28620
kfl00786_0020	AT2G32340
kfl00787_0010	AT2G14750
kfl00787_0040	AT3G54360
kfl00788_0010	AT5G46280
kfl00789_0020	AT1G67660
kfl00789_0070	AT4G11050
kfl00790_0020	AT1G50030
kfl00791_0010	AT4G35590
kfl00791_0020	AT1G32220
kfl00791_0030	AT5G24120
kfl00791_0040	AT5G55040
kfl00792_0010	AT2G21160
kfl00792_0020	AT2G29530
kfl00792_0030	AT1G52220
kfl00792_0040	AT3G61140
kfl00792_0050	AT4G36020
kfl00792_0060	AT4G14240
kfl00793_0010	AT5G24300
kfl00793_0020	AT1G50590
kfl00793_0030	AT1G07020
kfl00793_0050	AT2G02820
kfl00794_0050	AT4G37470
kfl00794_0060	AT3G07700
kfl00794_0075	AT1G04730
kfl00794_0090	AT1G22985
kfl00794_0100	AT1G17230
kfl00795_0020	AT5G23050
kfl00796_0030	AT5G13420
kfl00796_0040	AT3G62710
kfl00796_0050	AT3G02090
kfl00796_0060	AT3G49790
kfl00796_0070	AT4G31460
kfl00796_0080	AT4G14870
kfl00796_0090	AT4G02930
kfl00797_0010	AT2G25600
kfl00797_0025	AT5G56890
kfl00797_0030	AT4G36020
kfl00798_0020	AT1G48320
kfl00798_0030	AT4G22320
kfl00798_0040	AT5G28020
kfl00798_0050	AT1G33780
kfl00798_0060	AT2G19270
kfl00798_0070	AT1G07220
kfl00799_0050	AT5G49930
kfl00800_0010	AT5G36170
kfl00800_0030	AT1G49540
kfl00800_0050	AT3G08910
kfl00801_0010	AT1G70480
kfl00801_0020	AT1G60995
kfl00801_0030	AT3G19770
kfl00801_0040	AT3G20770
kfl00802_0020	AT5G08320
kfl00802_0030	AT5G65880
kfl00802_g3	AT3G24100
kfl00802_0040	AT1G04230
kfl00802_0050	AT3G51980
kfl00802_0070	AT5G42270
kfl00802_0080	AT5G27200
kfl00803_0010	AT4G00030
kfl00803_0020	AT5G47090
kfl00804_0020	AT2G46800
kfl00804_0030	AT1G23230
kfl00806_0010	AT1G48130
kfl00806_0020	AT5G49960
kfl00807_0010	AT4G25550
kfl00807_0020	AT4G23950
kfl00807_0030	AT1G11755
kfl00807_0050	AT1G24180
kfl00807_0060	AT1G10520
kfl00807_0070	AT4G08170
kfl00808_0010	AT4G31860
kfl00808_0020	AT2G19790
kfl00808_0030	AT1G72990
kfl00808_0050	AT1G16010
kfl00809_0010	AT3G27690
kfl00810_0020	AT1G67500
kfl00810_0030	AT2G44150
kfl00811_0030	AT4G34190
kfl00811_0040	AT4G28220
kfl00812_0010	AT1G52980
kfl00812_0040	AT5G25757
kfl00812_0050	AT1G13700
kfl00813_0030	AT3G30390
kfl00813_0040	AT5G01340
kfl00814_0010	AT3G54630
kfl00814_0020	AT1G68410
kfl00814_0030	AT5G57110
kfl00815_0010	AT2G17820
kfl00815_0030	AT4G39920
kfl00817_0020	AT4G35450
kfl00817_0030	AT1G11050
kfl00817_0040	AT5G22380
kfl00818_0010	AT5G52450
kfl00818_0020	AT4G19006
kfl00818_g3	AT2G23760
kfl00818_0040	AT5G07280
kfl00819_0010	AT5G66150
kfl00819_0015	AT3G26720
kfl00819_0020	AT5G16470
kfl00820_0010	AT5G06530
kfl00820_0020	AT2G44660
kfl00820_0030	AT5G43260
kfl00820_0040	AT2G31410
kfl00820_0050	AT5G06660
kfl00820_0060	AT3G07810
kfl00821_0020	AT2G21790
kfl00821_0030	AT2G21790
kfl00822_0010	AT3G26420
kfl00822_0030	AT3G01090
kfl00822_0040	AT5G45600
kfl00822_0050	AT3G26790
kfl00823_0010	AT3G27330
kfl00823_0030	AT3G08970
kfl00823_0040	AT3G21820
kfl00824_0040	AT3G24340
kfl00824_0050	AT5G24680
kfl00826_0010	AT2G22010
kfl00826_0030	AT3G07950
kfl00826_0040	AT1G70680
kfl00826_0060	AT5G48870
kfl00826_0070	AT3G43230
kfl00827_0030	AT1G05150
kfl00827_0040	AT5G20950
kfl00830_0050	AT3G52590
kfl00832_0020	AT4G08240
kfl00832_0030	AT4G08580
kfl00832_0040	AT1G52590
kfl00832_0050	AT5G53330
kfl00832_0060	AT1G53670
kfl00833_0020	AT1G75600
kfl00834_0010	AT5G37360
kfl00834_0040	AT4G23840
kfl00834_0050	AT4G10950
kfl00834_0060	AT3G56330
kfl00835_0030	AT2G41640
kfl00835_0040	AT5G23590
kfl00835_0050	AT4G29480
kfl00836_0020	AT4G24280
kfl00836_0030	AT1G67340
kfl00836_0050	AT3G05327
kfl00836_0080	AT3G03300
kfl00836_0110	AT2G32990
kfl00837_0010	AT1G22860
kfl00837_0020	AT4G31170
kfl00837_0030	AT3G01640
kfl00838_0015	AT3G03300
kfl00838_0020	AT2G21790
kfl00838_0030	AT1G10510
kfl00838_0070	AT2G17010
kfl00839_0020	AT3G25770
kfl00839_0030	AT5G04590
kfl00839_0040	AT5G49120
kfl00839_0050	AT3G53220
kfl00839_0060	AT5G27630
kfl00840_0030	AT3G62700
kfl00840_0060	AT3G60660
kfl00841_0020	AT1G75600
kfl00841_0040	AT5G65360
kfl00841_0060	ATMG00860
kfl00842_0010	AT3G53760
kfl00842_0020	AT1G20920
kfl00842_0030	AT3G18860
kfl00842_0040	AT4G26500
kfl00842_0050	AT5G51820
kfl00843_0030	AT2G36010
kfl00843_0040	AT3G19910
kfl00844_0010	AT5G16150
kfl00844_0020	AT5G06220
kfl00844_0030	AT4G33140
kfl00844_0040	AT3G13920
kfl00845_0010	AT5G14710
kfl00845_0020	AT1G63980
kfl00845_0040	AT1G78230
kfl00846_0010	AT1G10760
kfl00846_0020	AT2G39770
kfl00846_0030	AT5G64070
kfl00848_0010	AT2G21790
kfl00848_0020	AT2G21790
kfl00848_0060	AT1G55540
kfl00848_0070	AT3G03300
kfl00848_0080	AT2G45080
kfl00849_0010	AT3G20410
kfl00849_0040	AT1G77290
kfl00849_0050	AT3G05070
kfl00849_0060	AT2G25830
kfl00852_0020	AT2G20060
kfl00852_0030	AT5G10190
kfl00852_0040	AT4G32700
kfl00852_0050	AT2G41640
kfl00853_0030	ATMG00860
kfl00853_0040	AT4G36020
kfl00854_0020	AT5G27760
kfl00854_0030	AT3G15620
kfl00854_0040	AT2G02180
kfl00854_0050	AT3G48750
kfl00855_0010	AT1G59870
kfl00855_0020	AT3G48200
kfl00856_0030	AT4G12910
kfl00856_0040	AT4G38640
kfl00857_0030	AT3G19895
kfl00857_0040	AT1G12560
kfl00858_0010	AT2G35920
kfl00859_0010	AT3G08710
kfl00859_0020	AT1G55460
kfl00859_0030	AT2G22370
kfl00859_0040	AT1G19860
kfl00859_0050	AT5G14320
kfl00859_0060	AT5G49830
kfl00860_0020	AT4G31270
kfl00861_0010	AT5G53560
kfl00861_0020	AT3G55730
kfl00862_0010	AT1G09430
kfl00862_0030	AT1G79940
kfl00862_0040	AT4G16780
kfl00862_0060	AT3G14180
kfl00863_0010	AT4G11260
kfl00864_0020	AT4G34120
kfl00864_0030	AT3G16080
kfl00864_0040	AT5G59850
kfl00864_0050	AT1G78995
kfl00864_0060	AT1G22460
kfl00865_0030	AT3G23600
kfl00865_0040	AT2G23670
kfl00865_0050	AT1G66580
kfl00865_0060	AT3G24530
kfl00866_0040	AT4G34460
kfl00867_0010	AT5G26594
kfl00867_0020	AT2G17820
kfl00867_0030	AT2G17820
kfl00868_0010	AT5G57460
kfl00868_0020	AT1G77800
kfl00868_0030	AT3G25900
kfl00869_0020	AT5G04600
kfl00869_0030	AT5G10070
kfl00869_0040	AT3G08850
kfl00869_0050	AT3G61740
kfl00870_0010	AT3G01180
kfl00870_0020	AT1G59900
kfl00870_0030	AT3G13882
kfl00870_0040	AT1G24040
kfl00870_0050	AT5G20580
kfl00870_0060	AT5G56940
kfl00871_0020	AT5G44310
kfl00871_0030	AT5G39400
kfl00871_0040	AT5G16750
kfl00872_0020	ATMG00860
kfl00873_0020	AT4G27490
kfl00873_0030	AT5G50210
kfl00873_0040	ATCG01310
kfl00874_0010	AT2G19450
kfl00874_0020	AT4G25080
kfl00875_0010	AT1G27320
kfl00876_0010	AT4G15110
kfl00876_0020	AT2G22120
kfl00876_0030	AT5G07920
kfl00876_0040	AT3G04790
kfl00876_0050	AT5G18700
kfl00877_0020	AT1G19740
kfl00877_0030	AT3G27700
kfl00877_0050	AT5G09680
kfl00880_0010	AT2G29140
kfl00880_0020	AT2G01830
kfl00880_0030	AT1G73930
kfl00881_0020	AT1G15750
kfl00881_0040	AT4G12800
kfl00882_0020	AT5G03840
kfl00882_0030	AT3G19895
kfl00883_0050	AT5G41990
kfl00884_0010	AT4G25570
kfl00884_0020	AT1G71140
kfl00884_0030	AT1G26180
kfl00884_0040	AT5G12930
kfl00885_0010	AT1G68750
kfl00885_0030	AT3G18524
kfl00885_0040	AT1G18260
kfl00886_0010	AT3G48120
kfl00886_0030	AT3G52370
kfl00886_0050	AT5G06370
kfl00887_0010	AT3G13440
kfl00887_0020	AT1G35470
kfl00887_0030	AT3G56650
kfl00887_0040	AT1G06790
kfl00888_0010	AT1G53050
kfl00888_0020	AT5G17240
kfl00888_0030	AT5G40810
kfl00888_0040	AT3G54700
kfl00889_0030	AT4G27745
kfl00889_0040	AT5G09870
kfl00889_0050	AT3G51810
kfl00890_0020	AT5G60530
kfl00891_g3	AT4G23160
kfl00891_0040	AT2G31810
kfl00891_0050	AT1G77760
kfl00893_0020	AT2G30720
kfl00893_0040	AT5G50450
kfl00893_0050	AT3G47860
kfl00894_0010	AT2G02990
kfl00894_0020	AT4G31230
kfl00895_0010	AT4G25730
kfl00895_0020	AT5G67030
kfl00895_0030	AT1G55930
kfl00895_0040	AT5G09830
kfl00896_0010	AT1G63380
kfl00896_0030	AT5G61450
kfl00896_0040	AT1G24360
kfl00897_0010	AT1G08830
kfl00898_0010	AT5G51080
kfl00898_0030	AT1G19270
kfl00898_0040	AT2G45670
kfl00899_0010	AT1G77030
kfl00899_0050	AT2G17970
kfl00899_0060	AT1G48030
kfl00901_0020	AT3G15220
kfl00901_0030	AT4G32250
kfl00903_0020	AT1G36730
kfl00903_0030	AT2G46610
kfl00903_0040	ATMG00860
kfl00904_0030	AT1G70460
kfl00904_0050	AT3G03300
kfl00904_0060	AT2G21790
kfl00905_0020	AT5G27720
kfl00905_0030	AT2G15240
kfl00905_0040	AT2G34480
kfl00905_0055	AT4G19110
kfl00906_0020	AT5G49470
kfl00906_0030	AT1G09140
kfl00906_0040	AT2G27450
kfl00907_0020	AT5G52800
kfl00908_0010	AT1G18260
kfl00908_0050	AT5G55180
kfl00908_0090	AT3G50530
kfl00909_0010	AT5G64290
kfl00909_0020	AT3G21640
kfl00909_0040	AT1G30550
kfl00911_0020	AT2G24710
kfl00911_0030	AT5G43745
kfl00912_0020	AT4G34350
kfl00912_0030	AT5G05010
kfl00913_0010	AT3G57090
kfl00914_0030	AT4G16780
kfl00914_0040	AT4G16780
kfl00915_0010	AT4G23160
kfl00915_0020	AT4G23160
kfl00915_0030	AT3G16780
kfl00915_0040	AT5G23490
kfl00916_0010	AT5G51040
kfl00916_0020	AT5G21222
kfl00916_0030	AT1G75980
kfl00916_0050	AT3G04890
kfl00916_0060	AT1G03650
kfl00917_0020	AT3G07700
kfl00917_0050	AT1G49520
kfl00919_0030	ATMG00860
kfl00919_0050	AT5G04480
kfl00920_0010	AT3G09100
kfl00920_0020	AT5G63960
kfl00920_0050	AT1G12560
kfl00920_0060	AT1G64630
kfl00922_0010	AT1G73875
kfl00922_0030	AT2G06850
kfl00922_0040	AT1G56500
kfl00923_0010	AT2G01320
kfl00923_0030	AT1G30220
kfl00923_0040	AT3G59090
kfl00924_0020	AT2G21790
kfl00924_0040	AT3G03300
kfl00924_0050	AT5G12080
kfl00924_0060	AT1G19025
kfl00925_0020	AT3G16560
kfl00925_0040	AT1G72660
kfl00925_0050	AT1G26130
kfl00926_0010	AT2G17900
kfl00928_0020	AT1G60500
kfl00928_g5	AT5G49560
kfl00928_0040	AT5G64730
kfl00931_0040	ATMG00860
kfl00932_0030	AT3G18440
kfl00933_0010	AT2G17820
kfl00933_0020	AT3G44880
kfl00934_0020	AT4G23160
kfl00935_0030	AT3G19080
kfl00935_0040	AT5G18630
kfl00935_0080	AT5G58090
kfl00935_0100	AT1G75040
kfl00935_0110	AT5G55560
kfl00936_0010	AT5G01990
kfl00937_0030	AT3G09370
kfl00938_0040	ATMG00860
kfl00939_0030	AT2G20340
kfl00940_0030	AT5G10980
kfl00941_0010	AT3G60670
kfl00941_0030	AT3G02260
kfl00942_0010	AT1G70590
kfl00942_0020	AT1G18260
kfl00944_0020	AT2G43190
kfl00945_0020	AT3G04240
kfl00946_0010	AT5G19400
kfl00946_0020	AT3G45190
kfl00947_0010	AT1G64040
kfl00947_0020	AT3G57000
kfl00947_0030	AT4G01560
kfl00947_0040	AT5G59490
kfl00947_0045	AT5G59480
kfl00947_0050	AT2G30170
kfl00948_0020	AT4G01370
kfl00948_0030	AT1G19360
kfl00948_0040	AT4G12400
kfl00951_0020	AT4G19180
kfl00953_0020	AT5G53450
kfl00954_0010	AT5G35750
kfl00954_0020	AT1G07220
kfl00954_0030	AT1G09300
kfl00954_0040	AT1G09300
kfl00957_0020	AT5G27470
kfl00957_0040	AT4G15510
kfl00958_0010	AT1G63380
kfl00958_0020	AT1G54970
kfl00958_0030	AT2G36130
kfl00958_0040	AT5G45550
kfl00958_0060	AT5G09820
kfl00960_0010	AT5G35690
kfl00960_0020	AT5G35690
kfl00960_0040	AT5G51300
kfl00960_0050	AT4G15420
kfl00961_0010	AT4G23160
kfl00961_0030	AT4G23160
kfl00962_0020	AT1G01880
kfl00962_0030	AT3G06730
kfl00963_0010	AT1G73740
kfl00964_0010	AT5G53170
kfl00964_0020	AT5G11200
kfl00964_0030	AT1G04140
kfl00965_0030	AT4G38600
kfl00969_0030	AT5G52800
kfl00970_0010	AT3G51280
kfl00970_0020	AT3G12685
kfl00970_0030	AT4G22260
kfl00970_0040	AT2G46700
kfl00971_0010	AT4G04780
kfl00971_0020	AT1G07970
kfl00971_0030	AT1G60160
kfl00972_0010	AT3G11930
kfl00972_0020	AT1G34340
kfl00972_0030	AT1G30450
kfl00973_0010	AT1G09000
kfl00973_g2	AT2G30350
kfl00975_0040	AT1G17820
kfl00977_0010	AT5G23510
kfl00977_0020	AT5G15540
kfl00977_0030	AT1G20580
kfl00978_0020	AT2G14740
kfl00979_0010	AT4G03150
kfl00979_0020	AT1G70610
kfl00979_0030	AT3G60030
kfl00980_0010	AT1G19890
kfl00980_0020	AT5G12910
kfl00980_0030	AT4G23160
kfl00980_0040	AT4G14700
kfl00981_0010	AT5G21040
kfl00981_0020	AT2G15270
kfl00981_0030	AT2G34040
kfl00981_0040	AT3G56150
kfl00982_0030	AT3G48430
kfl00982_0060	AT1G17230
kfl00983_0010	AT5G44390
kfl00983_0030	AT3G25760
kfl00985_0010	AT2G02360
kfl00985_0020	AT1G57820
kfl00986_0030	AT2G43650
kfl00987_0020	AT5G35360
kfl00987_0030	AT5G45390
kfl00987_0040	AT2G20360
kfl00987_0050	AT5G22780
kfl00989_0030	AT5G50320
kfl00989_0040	AT2G21440
kfl00989_0050	AT4G14320
kfl00990_0010	AT3G19430
kfl00990_g2	AT3G10350
kfl00990_g3	AT3G10350
kfl00990_g4	AT2G25740
kfl00990_g5	AT2G25740
kfl00991_0010	AT2G44980
kfl00991_0020	AT3G13530
kfl00992_0010	AT5G58787
kfl00992_0030	AT5G13810
kfl00993_0010	AT5G64200
kfl00993_0020	AT4G16310
kfl00994_0035	AT4G23160
kfl00995_0010	AT3G54280
kfl00995_0020	AT4G35050
kfl00995_0030	AT3G20800
kfl00998_0020	AT1G67340
kfl00998_0030	AT1G67340
kfl00999_0020	AT4G27400
kfl01000_0010	AT4G31170
kfl01000_0020	AT1G55325
kfl01002_0010	ATMG00300
kfl01002_0020	AT5G10980
kfl01002_0030	AT3G53600
kfl01003_0010	AT3G57630
kfl01003_0020	AT1G60950
kfl01003_0030	AT5G58070
kfl01003_0040	AT2G47330
kfl01004_0010	AT3G19430
kfl01005_0010	AT2G48120
kfl01007_0010	AT1G27750
kfl01007_0030	AT3G02200
kfl01009_0010	AT1G75600
kfl01009_0020	AT5G12910
kfl01009_0030	AT5G65360
kfl01011_0020	ATMG00710
kfl01011_0070	AT1G63490
kfl01012_0010	AT3G07700
kfl01012_0020	AT3G18750
kfl01012_0090	AT4G37470
kfl01013_0040	AT2G37170
kfl01014_0020	AT4G23160
kfl01015_0010	AT3G15550
kfl01016_0010	AT5G60530
kfl01017_0055	AT3G20650
kfl01019_0030	AT5G01850
kfl01019_0050	AT5G19320
kfl01020_0010	AT1G75460
kfl01020_0030	AT2G39080
kfl01021_0030	AT1G43130
kfl01021_0040	AT1G03210
kfl01021_0050	AT5G24510
kfl01021_0060	AT4G37010
kfl01022_0010	AT5G53850
kfl01022_0020	AT2G43400
kfl01023_0010	AT5G67030
kfl01025_0020	ATMG00860
kfl01026_0010	AT4G23160
kfl01026_0020	AT1G74470
kfl01027_0020	AT5G45190
kfl01028_0010	AT1G69550
kfl01029_0030	AT4G23160
kfl01030_0010	AT4G23160
kfl01030_0020	AT4G23160
kfl01031_0010	AT3G07060
kfl01033_0015	AT5G22370
kfl01033_0020	AT1G61580
